Minorista,Minorista ID,Fecha_Venta,Region,Estado,Ciudad,Producto,Precio_por_Unidad,Unidades_Vendidas,Total_Ventas,Ganancia_Operativa,Metodo_Venta
Éxito,1128299,2024-10-14,Caribe,Atlántico,Barranquilla,Ropa de mujer,600000.0,575,23143750,5779561.64,Outlet
Éxito,1128299,2024-11-13,Caribe,Atlántico,Barranquilla,Calzado deportivo para mujer,728600.0,575,28103125,7249335.19,In-store
Éxito,1128299,2025-03-15,Caribe,Atlántico,Barranquilla,Calzado deportivo para hombre,557100.0,575,21490625,3666307.71,In-store
Plaza Sport,1185732,2024-08-04,Andina,Cundinamarca,Chía,Calzado urbano para mujer,300000.0,575,11571875,2998704.88,In-store
Plaza Sport,1185732,2024-08-04,Andina,Cundinamarca,Chía,Ropa de mujer,385700.0,575,14878125,2884655.73,In-store
Plaza Sport,1185732,2024-10-04,Andina,Cundinamarca,Chía,Calzado deportivo para hombre,471400.0,575,18184375,2764325.18,In-store
Plaza Sport,1185732,2024-11-06,Andina,Cundinamarca,Chía,Calzado deportivo para mujer,428600.0,575,16531250,4106782.9,In-store
Plaza Sport,1185732,2024-11-06,Andina,Cundinamarca,Chía,Ropa de hombre,557100.0,575,21490625,4213830.89,In-store
Plaza Sport,1185732,2024-12-04,Andina,Cundinamarca,Chía,Calzado deportivo para mujer,471400.0,575,18184375,3547987.56,In-store
Plaza Sport,1185732,2025-01-05,Andina,Cundinamarca,Chía,Calzado deportivo para mujer,385700.0,575,14878125,3530973.26,In-store
Plaza Sport,1185732,2025-04-07,Andina,Cundinamarca,Chía,Calzado deportivo para mujer,428600.0,575,16531250,3823625.94,In-store
Falabella,1185732,2025-05-06,Andina,Cundinamarca,Chía,Calzado deportivo para mujer,471400.0,575,18184375,3355103.29,In-store
Falabella,1185732,2025-05-06,Andina,Cundinamarca,Chía,Ropa de hombre,557100.0,575,21490625,4053844.27,In-store
Falabella,1185732,2025-04-09,Amazonía,Amazonas,Leticia,Calzado deportivo para hombre,385700.0,575,14878125,3565565.62,In-store
Falabella,1185732,2025-04-09,Amazonía,Amazonas,Leticia,Ropa de mujer,514300.0,575,19837500,3022407.25,In-store
Nike Store,1128299,2025-04-22,Andina,Cundinamarca,Facatativá,Calzado urbano para hombre,385700.0,575,14878125,3315392.87,In-store
Decathlon,1128299,2025-05-21,Andina,Cundinamarca,Facatativá,Ropa de mujer,728600.0,575,28103125,4977313.08,In-store
Decathlon,1185732,2024-10-11,Andina,Boyacá,Tunja,Ropa de mujer,514300.0,575,19837500,3511915.93,In-store
Decathlon,1185732,2024-11-13,Andina,Boyacá,Tunja,Calzado deportivo para hombre,428600.0,575,16531250,3369801.94,In-store
Decathlon,1185732,2024-12-11,Andina,Boyacá,Tunja,Calzado urbano para mujer,428600.0,575,16531250,3771094.9,In-store
Decathlon,1185732,2025-01-12,Andina,Boyacá,Tunja,Calzado urbano para mujer,385700.0,575,14878125,2366555.62,In-store
Decathlon,1185732,2025-02-11,Andina,Boyacá,Tunja,Ropa de mujer,428600.0,575,16531250,2991434.06,In-store
Decathlon,1185732,2025-03-15,Andina,Boyacá,Tunja,Calzado deportivo para hombre,342900.0,575,13225000,2216421.33,In-store
Nike Store,1185732,2024-09-14,Andina,Santander,Bucaramanga,Calzado urbano para hombre,300000.0,575,11571875,2951956.8,In-store
Plaza Sport,1185732,2024-11-07,Andina,Tolima,Honda,Ropa de mujer,342900.0,575,13225000,2416310.66,In-store
Plaza Sport,1185732,2025-03-09,Andina,Tolima,Honda,Calzado urbano para hombre,257100.0,575,9918750.0,2164731.46,In-store
Plaza Sport,1128299,2025-04-22,Pacífica,Chocó,Quibdó,Calzado urbano para hombre,385700.0,575,14878125,2575531.22,In-store
Plaza Sport,1128299,2025-05-21,Pacífica,Chocó,Quibdó,Ropa de mujer,728600.0,575,28103125,4800119.29,In-store
Plaza Sport,1128299,2024-10-14,Caribe,Bolívar,Cartagena,Ropa de mujer,557100.0,575,21490625,3969168.31,Online
Plaza Sport,1128299,2024-11-13,Caribe,Bolívar,Cartagena,Calzado deportivo para mujer,728600.0,575,28103125,4245084.03,Online
Plaza Sport,1128299,2025-03-15,Caribe,Bolívar,Cartagena,Calzado deportivo para hombre,428600.0,575,16531250,2664672.14,Online
Plaza Sport,1197831,2024-10-01,Amazonía,Caquetá,Florencia,Calzado urbano para mujer,214300.0,575,8265625.0,1676174.26,Online
Decathlon,1197831,2025-03-02,Amazonía,Caquetá,Florencia,Calzado urbano para hombre,342900.0,575,13225000,2120930.95,Online
Decathlon,1197831,2025-03-02,Amazonía,Caquetá,Florencia,Calzado deportivo para hombre,342900.0,575,13225000,2030018.37,Online
Nike Store,1128299,2025-01-19,Andina,Santander,Floridablanca,Calzado deportivo para hombre,514300.0,575,19837500,4887448.58,Online
Nike Store,1128299,2025-02-20,Andina,Santander,Floridablanca,Calzado urbano para hombre,385700.0,575,14878125,2698526.48,Online
Nike Store,1128299,2025-02-20,Andina,Santander,Floridablanca,Calzado deportivo para hombre,428600.0,575,16531250,3930379.89,Online
Falabella,1128299,2024-10-23,Orinoquía,Arauca,Arauca,Calzado urbano para hombre,471400.0,575,18184375,2993992.33,Online
Decathlon,1128299,2024-11-09,Andina,Cundinamarca,Soacha,Ropa de mujer,600000.0,575,23143750,4165145.54,Online
Decathlon,1128299,2024-12-08,Andina,Cundinamarca,Soacha,Calzado deportivo para hombre,471400.0,575,18184375,4653438.58,Online
Decathlon,1128299,2025-04-11,Andina,Cundinamarca,Soacha,Calzado deportivo para hombre,514300.0,575,19837500,5150018.09,Online
Nike Store,1185732,2024-08-01,Caribe,Sucre,Sincelejo,Calzado deportivo para mujer,257100.0,575,9918750.0,1590390.07,Online
Decathlon,1185732,2024-06-04,Caribe,Sucre,Sincelejo,Calzado deportivo para mujer,257100.0,575,9918750.0,2012298.24,Online
Decathlon,1185732,2024-08-30,Caribe,Córdoba,Montería,Calzado deportivo para hombre,257100.0,575,9918750.0,1620383.52,Online
Decathlon,1185732,2024-08-30,Caribe,Córdoba,Montería,Calzado urbano para mujer,171400.0,575,6612500.0,1112181.96,Online
Decathlon,1185732,2024-09-28,Caribe,Córdoba,Montería,Calzado deportivo para mujer,342900.0,575,13225000,2656535.53,Online
Decathlon,1185732,2025-03-02,Caribe,Córdoba,Montería,Calzado urbano para mujer,300000.0,575,11571875,2774700.19,Online
Mercado Libre,1185732,2024-06-11,Caribe,Córdoba,Montería,Calzado deportivo para hombre,300000.0,575,11571875,2618501.5,Online
Mercado Libre,1185732,2024-06-11,Caribe,Córdoba,Montería,Calzado urbano para mujer,214300.0,575,8265625.0,1256942.46,Online
Mercado Libre,1185732,2024-06-11,Caribe,Córdoba,Montería,Ropa de mujer,300000.0,575,11571875,1753124.01,Online
Mercado Libre,1185732,2024-12-05,Andina,Risaralda,Pereira,Calzado urbano para mujer,471400.0,575,18184375,2751069.35,Online
Mercado Libre,1185732,2025-01-06,Andina,Risaralda,Pereira,Calzado urbano para mujer,471400.0,575,18184375,2762963.1,Online
Mercado Libre,1185732,2025-02-05,Andina,Risaralda,Pereira,Calzado deportivo para hombre,428600.0,575,16531250,2576319.32,Online
Mercado Libre,1185732,2025-04-08,Andina,Risaralda,Pereira,Ropa de mujer,685700.0,575,26450000,4586488.41,Online
Plaza Sport,1185732,2025-05-07,Andina,Risaralda,Pereira,Calzado urbano para mujer,557100.0,575,21490625,5361370.14,Online
Mercado Libre,1185732,2025-01-18,Andina,Cundinamarca,Girardot,Calzado urbano para hombre,428600.0,575,16531250,4085988.68,Online
Decathlon,1185732,2025-05-14,Caribe,Magdalena,Santa Marta,Calzado deportivo para hombre,514300.0,575,19837500,4511310.98,Online
Decathlon,1185732,2025-05-14,Caribe,Magdalena,Santa Marta,Ropa de mujer,642900.0,575,24796875,6089213.4,Online
Plaza Sport,1197831,2024-06-21,Pacífica,Nariño,Pasto,Calzado urbano para hombre,214300.0,575,8265625.0,1451269.05,Online
Plaza Sport,1197831,2025-02-15,Andina,Huila,Neiva,Calzado urbano para hombre,428600.0,575,16531250,3491451.24,Online
Falabella,1197831,2024-11-10,Andina,Quindío,Armenia,Calzado urbano para hombre,342900.0,575,13225000,2106463.59,Online
Plaza Sport,1185732,2024-11-06,Orinoquía,Meta,Villavicencio,Calzado urbano para hombre,342900.0,575,13225000,3078585.02,In-store
Nike Store,1185732,2024-07-14,Andina,Cundinamarca,Fusagasugá,Calzado urbano para hombre,342900.0,575,13225000,2725534.38,In-store
Nike Store,1185732,2025-05-01,Caribe,San Andrés,San Andrés,Calzado urbano para hombre,557100.0,575,21490625,3913271.14,In-store
Nike Store,1185732,2024-12-02,Caribe,Sucre,Corozal,Calzado urbano para hombre,428600.0,575,16531250,4169039.0,In-store
Decathlon,1185732,2024-11-11,Andina,Bogotá D.C.,Bogotá D.C.,Calzado urbano para hombre,471400.0,575,18184375,4267526.29,In-store
Decathlon,1185732,2025-01-10,Andina,Bogotá D.C.,Bogotá D.C.,Calzado urbano para hombre,471400.0,575,18184375,2851865.31,In-store
Mercado Libre,1185732,2025-05-11,Andina,Bogotá D.C.,Bogotá D.C.,Calzado urbano para hombre,557100.0,575,21490625,3225954.72,In-store
Mercado Libre,1185732,2024-07-11,Andina,Bogotá D.C.,Bogotá D.C.,Calzado urbano para hombre,385700.0,575,14878125,3571608.35,In-store
Nike Store,1185732,2024-07-21,Andina,Caldas,Chinchiná,Calzado urbano para hombre,471400.0,575,18184375,2908752.32,Outlet
Mercado Libre,1185732,2024-10-16,Amazonía,Vaupés,Mitú,Calzado urbano para hombre,557100.0,570,21118500,5482813.33,Outlet
Plaza Sport,1197831,2024-08-15,Andina,Huila,Neiva,Calzado urbano para hombre,171400.0,570,6498000.0,1483038.99,Online
Falabella,1197831,2024-10-08,Andina,Quindío,Armenia,Calzado urbano para hombre,342900.0,570,12996000,2758872.99,Online
Plaza Sport,1185732,2024-08-12,Andina,Norte de Santander,Cúcuta,Calzado urbano para hombre,257100.0,570,9747000.0,2210048.3,In-store
Nike Store,1185732,2024-10-09,Caribe,Atlántico,Puerto Colombia,Calzado urbano para hombre,471400.0,570,17869500,4232355.05,In-store
Mercado Libre,1185732,2024-10-06,Andina,Boyacá,Duitama,Calzado urbano para hombre,514300.0,570,19494000,4756843.29,In-store
Mercado Libre,1185732,2024-08-13,Andina,Caldas,Chinchiná,Calzado urbano para hombre,428600.0,570,16245000,4053693.91,In-store
Decathlon,1197831,2023-12-20,Caribe,Atlántico,Soledad,Ropa de hombre,342900.0,550,12100000,3093087.28,Outlet
Falabella,1189833,2024-08-06,Pacífica,Valle del Cauca,Cali,Calzado deportivo para mujer,385700.0,550,13612500,2171610.89,Outlet
Falabella,1189833,2024-08-18,Andina,Antioquia,Bello,Calzado deportivo para mujer,385700.0,550,13612500,2869134.92,Outlet
Falabella,1189833,2024-09-12,Andina,Antioquia,Bello,Calzado deportivo para mujer,385700.0,550,13612500,2794216.99,Outlet
Nike Store,1185732,2024-12-08,Andina,Antioquia,Medellín,Calzado urbano para hombre,428600.0,550,15125000,3690894.7,Outlet
Decathlon,1197831,2025-02-03,Andina,Antioquia,Medellín,Calzado deportivo para mujer,300000.0,550,10587500,2480916.85,Outlet
Plaza Sport,1128299,2023-06-12,Caribe,Atlántico,Sabanalarga,Calzado urbano para hombre,385700.0,550,13612500,2444085.53,Outlet
Plaza Sport,1128299,2023-06-18,Caribe,Atlántico,Sabanalarga,Calzado urbano para hombre,514300.0,550,18150000,2808902.63,Outlet
Plaza Sport,1128299,2023-06-24,Caribe,Atlántico,Sabanalarga,Calzado urbano para hombre,514300.0,550,18150000,3542171.12,Outlet
Plaza Sport,1128299,2023-07-01,Caribe,Atlántico,Sabanalarga,Calzado deportivo para hombre,557100.0,550,19662500,4945576.72,Outlet
Plaza Sport,1128299,2023-07-02,Caribe,Atlántico,Sabanalarga,Calzado urbano para mujer,557100.0,550,19662500,3777827.54,Outlet
Plaza Sport,1128299,2023-07-08,Caribe,Atlántico,Sabanalarga,Calzado urbano para mujer,557100.0,550,19662500,3265907.63,In-store
Plaza Sport,1128299,2023-07-24,Caribe,Atlántico,Sabanalarga,Calzado urbano para hombre,514300.0,550,18150000,3885743.6,In-store
Plaza Sport,1128299,2023-07-25,Caribe,Atlántico,Sabanalarga,Calzado deportivo para hombre,557100.0,550,19662500,3974930.03,In-store
Plaza Sport,1128299,2023-08-24,Andina,Cundinamarca,Cajicá,Calzado urbano para hombre,342900.0,550,12100000,2644066.77,In-store
Plaza Sport,1128299,2023-09-25,Andina,Cundinamarca,Cajicá,Calzado urbano para mujer,600000.0,550,21175000,4788002.65,In-store
Plaza Sport,1128299,2023-10-29,Pacífica,Nariño,Tumaco,Calzado urbano para hombre,342900.0,550,12100000,2601807.31,In-store
Plaza Sport,1128299,2023-11-10,Pacífica,Nariño,Tumaco,Calzado urbano para hombre,600000.0,550,21175000,5225556.09,In-store
Plaza Sport,1128299,2023-11-16,Pacífica,Nariño,Tumaco,Calzado urbano para hombre,514300.0,550,18150000,3971607.55,In-store
Plaza Sport,1128299,2023-12-16,Pacífica,Nariño,Tumaco,Calzado urbano para hombre,514300.0,550,18150000,3698393.57,In-store
Plaza Sport,1128299,2023-12-17,Pacífica,Nariño,Tumaco,Calzado deportivo para hombre,557100.0,550,19662500,4175865.69,In-store
Plaza Sport,1128299,2023-12-27,Pacífica,Nariño,Tumaco,Ropa de mujer,814300.0,550,28737500,5476822.23,In-store
Plaza Sport,1128299,2023-12-30,Pacífica,Nariño,Tumaco,Calzado urbano para mujer,685700.0,550,24200000,4011723.19,In-store
Plaza Sport,1128299,2023-12-31,Pacífica,Nariño,Tumaco,Calzado deportivo para mujer,685700.0,550,24200000,5254433.57,In-store
Nike Store,1185732,2024-04-20,Andina,Antioquia,Envigado,Calzado urbano para hombre,428600.0,550,15125000,3301873.97,Outlet
Falabella,1189833,2024-06-27,Amazonía,Guainía,Inírida,Calzado urbano para mujer,385700.0,550,13612500,2452326.25,Outlet
Falabella,1189833,2024-07-03,Amazonía,Guainía,Inírida,Calzado urbano para mujer,385700.0,550,13612500,2802071.6,Outlet
Falabella,1189833,2024-07-19,Amazonía,Guainía,Inírida,Calzado urbano para hombre,385700.0,550,13612500,3114129.31,Outlet
Falabella,1189833,2024-07-20,Amazonía,Guainía,Inírida,Calzado deportivo para hombre,428600.0,550,15125000,2364229.73,Outlet
Decathlon,1197831,2024-09-15,Andina,Tolima,Espinal,Ropa de hombre,385700.0,550,13612500,2249520.94,Outlet
Decathlon,1197831,2024-10-14,Andina,Tolima,Espinal,Calzado deportivo para mujer,514300.0,550,18150000,3763079.25,Outlet
Nike Store,1185732,2024-11-22,Andina,Tolima,Melgar,Calzado urbano para hombre,385700.0,550,13612500,2326359.44,Outlet
Decathlon,1197831,2025-01-20,Andina,Tolima,Ibagué,Ropa de mujer,171400.0,550,6050000.0,1164608.41,Outlet
Decathlon,1197831,2025-03-07,Andina,Tolima,Ibagué,Calzado deportivo para mujer,557100.0,550,19662500,3731745.76,Outlet
Mercado Libre,1185732,2025-04-15,Caribe,Guajira,Maicao,Calzado urbano para hombre,471400.0,550,16637500,3684510.86,Outlet
Nike Store,1128299,2024-12-05,Caribe,San Andrés,Providencia,Ropa de hombre,728600.0,550,25712500,4317669.66,Outlet
Nike Store,1128299,2024-12-05,Caribe,San Andrés,Providencia,Ropa de mujer,857100.0,550,30250000,7418225.01,Outlet
Éxito,1128299,2025-02-07,Caribe,San Andrés,Providencia,Calzado urbano para hombre,557100.0,550,19662500,4765989.16,Outlet
Éxito,1128299,2025-02-07,Caribe,San Andrés,Providencia,Calzado deportivo para hombre,600000.0,550,21175000,4579246.14,Outlet
Decathlon,1128299,2024-08-12,Caribe,Atlántico,Barranquilla,Calzado urbano para hombre,428600.0,550,15125000,3087264.0,Outlet
Éxito,1128299,2024-09-13,Caribe,Atlántico,Barranquilla,Calzado urbano para hombre,557100.0,550,19662500,4361369.7,Outlet
Plaza Sport,1185732,2024-06-10,Caribe,Atlántico,Barranquilla,Ropa de hombre,471400.0,550,16637500,3938227.59,In-store
Plaza Sport,1185732,2024-07-09,Caribe,Atlántico,Barranquilla,Calzado deportivo para hombre,385700.0,550,13612500,3513451.7,In-store
Plaza Sport,1185732,2024-07-09,Andina,Cundinamarca,Chía,Ropa de hombre,471400.0,550,16637500,3500536.03,In-store
Plaza Sport,1185732,2024-08-04,Andina,Cundinamarca,Chía,Calzado deportivo para hombre,385700.0,550,13612500,3235519.62,In-store
Plaza Sport,1185732,2024-10-04,Andina,Cundinamarca,Chía,Calzado urbano para mujer,428600.0,550,15125000,2831942.59,In-store
Plaza Sport,1185732,2025-01-05,Andina,Cundinamarca,Chía,Ropa de hombre,471400.0,550,16637500,3046612.35,In-store
Plaza Sport,1185732,2025-02-04,Andina,Cundinamarca,Chía,Calzado urbano para mujer,385700.0,550,13612500,2775294.21,In-store
Plaza Sport,1185732,2025-04-07,Andina,Cundinamarca,Chía,Ropa de hombre,557100.0,550,19662500,4129915.99,In-store
Falabella,1185732,2024-07-11,Andina,Cundinamarca,Chía,Calzado urbano para mujer,257100.0,550,9075000.0,1620486.98,In-store
Falabella,1185732,2024-08-06,Amazonía,Amazonas,Leticia,Calzado urbano para mujer,257100.0,550,9075000.0,2021089.7,In-store
Falabella,1185732,2024-08-06,Amazonía,Amazonas,Leticia,Ropa de mujer,342900.0,550,12100000,2514983.46,In-store
Falabella,1185732,2024-09-07,Amazonía,Amazonas,Leticia,Ropa de mujer,342900.0,550,12100000,2675558.54,In-store
Falabella,1185732,2024-12-06,Amazonía,Amazonas,Leticia,Calzado urbano para mujer,342900.0,550,12100000,2686842.36,In-store
Falabella,1185732,2025-01-07,Amazonía,Amazonas,Leticia,Calzado urbano para mujer,342900.0,550,12100000,2261536.21,In-store
Nike Store,1185732,2025-05-08,Amazonía,Amazonas,Leticia,Calzado urbano para mujer,385700.0,550,13612500,3108548.28,In-store
Nike Store,1128299,2024-12-19,Andina,Cundinamarca,Facatativá,Calzado deportivo para mujer,728600.0,550,25712500,5427593.28,In-store
Nike Store,1128299,2025-04-22,Andina,Cundinamarca,Facatativá,Ropa de mujer,685700.0,550,24200000,5332691.33,In-store
Decathlon,1128299,2025-05-21,Andina,Cundinamarca,Facatativá,Calzado urbano para mujer,600000.0,550,21175000,4415676.56,In-store
Decathlon,1128299,2025-05-21,Andina,Cundinamarca,Facatativá,Calzado deportivo para mujer,600000.0,550,21175000,4903818.13,In-store
Decathlon,1185732,2024-06-17,Andina,Cundinamarca,Facatativá,Calzado deportivo para hombre,300000.0,550,10587500,1718655.52,In-store
Decathlon,1185732,2024-06-17,Andina,Cundinamarca,Facatativá,Calzado urbano para mujer,214300.0,550,7562500.0,1413339.6,In-store
Decathlon,1185732,2024-06-17,Andina,Cundinamarca,Facatativá,Ropa de mujer,300000.0,550,10587500,1984660.69,In-store
Decathlon,1185732,2024-07-16,Andina,Boyacá,Tunja,Ropa de mujer,300000.0,550,10587500,2399152.15,In-store
Decathlon,1185732,2024-11-13,Andina,Boyacá,Tunja,Calzado urbano para mujer,385700.0,550,13612500,2731376.23,In-store
Decathlon,1185732,2024-12-11,Andina,Boyacá,Tunja,Ropa de hombre,514300.0,550,18150000,3148178.14,In-store
Nike Store,1185732,2025-05-13,Andina,Boyacá,Tunja,Calzado deportivo para mujer,428600.0,550,15125000,3407821.54,In-store
Nike Store,1185732,2025-05-13,Andina,Boyacá,Tunja,Ropa de hombre,514300.0,550,18150000,4286894.88,In-store
Nike Store,1185732,2024-12-13,Andina,Santander,Bucaramanga,Ropa de mujer,385700.0,550,13612500,3335487.68,In-store
Plaza Sport,1185732,2024-12-06,Andina,Tolima,Honda,Calzado deportivo para hombre,257100.0,550,9075000.0,2328449.99,In-store
Plaza Sport,1185732,2025-04-09,Andina,Tolima,Honda,Calzado urbano para hombre,257100.0,550,9075000.0,1613524.61,In-store
Plaza Sport,1128299,2024-12-19,Pacífica,Chocó,Quibdó,Calzado deportivo para mujer,728600.0,550,25712500,4866315.49,In-store
Plaza Sport,1128299,2025-04-22,Pacífica,Chocó,Quibdó,Ropa de mujer,685700.0,550,24200000,3700111.39,In-store
Plaza Sport,1128299,2025-05-21,Pacífica,Chocó,Quibdó,Calzado urbano para mujer,600000.0,550,21175000,3318325.6,In-store
Plaza Sport,1128299,2025-05-21,Pacífica,Chocó,Quibdó,Calzado deportivo para mujer,600000.0,550,21175000,3702585.67,In-store
Plaza Sport,1128299,2024-10-14,Caribe,Bolívar,Cartagena,Calzado urbano para hombre,385700.0,550,13612500,3459665.33,In-store
Plaza Sport,1197831,2024-09-01,Amazonía,Caquetá,Florencia,Ropa de mujer,257100.0,550,9075000.0,1417500.5,Online
Plaza Sport,1197831,2024-10-31,Amazonía,Caquetá,Florencia,Calzado deportivo para mujer,428600.0,550,15125000,3002786.43,Online
Falabella,1128299,2024-08-21,Orinoquía,Arauca,Arauca,Calzado urbano para hombre,385700.0,550,13612500,2097161.76,Online
Falabella,1128299,2024-09-22,Orinoquía,Arauca,Arauca,Calzado urbano para hombre,471400.0,550,16637500,4071418.36,Online
Falabella,1128299,2024-11-22,Orinoquía,Arauca,Arauca,Calzado deportivo para hombre,514300.0,550,18150000,3110589.53,Online
